Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.35892,1.97092,145,144,,,INTERNET,2016 ,Enero
NARANJAS,56163,64152,114,045,,,INTERNET,2016 ,Enero
MANDARINAS,32772,42112,129,072,,,INTERNET,2016 ,Enero
LIMONES,3033,4428,146,012,,,INTERNET,2016 ,Enero
PLATANOS,10467,17282,165,062,,,INTERNET,2016 ,Enero
MANZANAS,9687,15046,155,044,,,INTERNET,2016 ,Enero
PERAS,3984,6520,164,018,,,INTERNET,2016 ,Enero
MELOCOTONES,000,000,0,0,,,INTERNET,2016 ,Enero
NECTARINAS,000,000,0,0,,,INTERNET,2016 ,Enero
ALBARICOQUES,000,000,0,0,,,INTERNET,2016 ,Enero
FRESAS/FRESON,3316,11228,339,026,,,INTERNET,2016 ,Enero
MELON,585,897,153,002,,,INTERNET,2016 ,Enero
SANDIA,000,000,0,0,,,INTERNET,2016 ,Enero
CIRUELAS,000,000,0,0,,,INTERNET,2016 ,Enero
CEREZAS,402,3340,831,001,,,INTERNET,2016 ,Enero
UVAS,1226,3898,318,006,,,INTERNET,2016 ,Enero
KIWI,3920,12366,315,023,,,INTERNET,2016 ,Enero
AGUACATE,802,2699,337,003,,,INTERNET,2016 ,Enero
PIÑA,4629,6383,138,013,,,INTERNET,2016 ,Enero
OTRAS FRUTAS FRESCAS,4906,6741,137,02,,,INTERNET,2016 ,Enero
FRUTAS IV GAMA,451,2112,468,004,,,INTERNET,2016 ,Enero
