Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,1.34373,1.83568,137,191,,,INTERNET,2017 ,Enero
NARANJAS,46041,38366,083,05,,,INTERNET,2017 ,Enero
MANDARINAS,16290,20674,127,042,,,INTERNET,2017 ,Enero
LIMONES,915,1233,135,007,,,INTERNET,2017 ,Enero
PLATANOS,24851,35062,141,113,,,INTERNET,2017 ,Enero
MANZANAS,14949,20125,135,05,,,INTERNET,2017 ,Enero
PERAS,8184,10615,13,042,,,INTERNET,2017 ,Enero
MELOCOTONES,000,000,0,0,,,INTERNET,2017 ,Enero
NECTARINAS,000,000,0,0,,,INTERNET,2017 ,Enero
ALBARICOQUES,000,000,0,0,,,INTERNET,2017 ,Enero
FRESAS/FRESON,3004,10454,348,022,,,INTERNET,2017 ,Enero
MELON,3130,4382,14,003,,,INTERNET,2017 ,Enero
SANDIA,000,000,0,0,,,INTERNET,2017 ,Enero
CIRUELAS,000,000,0,0,,,INTERNET,2017 ,Enero
CEREZAS,000,000,0,0,,,INTERNET,2017 ,Enero
UVAS,1524,4739,311,01,,,INTERNET,2017 ,Enero
KIWI,4692,12781,272,023,,,INTERNET,2017 ,Enero
AGUACATE,1749,7492,428,017,,,INTERNET,2017 ,Enero
PIÑA,1563,3555,227,005,,,INTERNET,2017 ,Enero
OTRAS FRUTAS FRESCAS,7480,14092,188,039,,,INTERNET,2017 ,Enero
POMELO,642,1086,169,003,,,INTERNET,2017 ,Enero
CHIRIMOYA,000,000,0,0,,,INTERNET,2017 ,Enero
FRUTAS IV GAMA,1934,3461,179,01,,,INTERNET,2017 ,Enero
