Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,2.21916,3.99078,18,274,,,INTERNET,2020 ,Enero
NARANJAS,78879,94453,12,068,,,INTERNET,2020 ,Enero
MANDARINAS,27218,52212,192,065,,,INTERNET,2020 ,Enero
LIMONES,6470,11344,175,045,,,INTERNET,2020 ,Enero
PLATANOS,35764,66630,186,12,,,INTERNET,2020 ,Enero
MANZANAS,28295,51593,182,083,,,INTERNET,2020 ,Enero
PERAS,10204,19157,188,066,,,INTERNET,2020 ,Enero
MELOCOTONES,000,000,0,0,,,INTERNET,2020 ,Enero
NECTARINAS,1396,1941,139,004,,,INTERNET,2020 ,Enero
ALBARICOQUES,000,000,0,0,,,INTERNET,2020 ,Enero
FRESAS/FRESON,1534,7693,502,008,,,INTERNET,2020 ,Enero
MELON,3189,3924,123,008,,,INTERNET,2020 ,Enero
SANDIA,000,000,0,0,,,INTERNET,2020 ,Enero
CIRUELAS,117,234,2,002,,,INTERNET,2020 ,Enero
CEREZAS,000,000,0,0,,,INTERNET,2020 ,Enero
UVAS,1869,6787,363,017,,,INTERNET,2020 ,Enero
KIWI,7404,23863,322,046,,,INTERNET,2020 ,Enero
AGUACATE,2734,14322,524,023,,,INTERNET,2020 ,Enero
PIÑA,5103,7944,156,018,,,INTERNET,2020 ,Enero
OTRAS FRUTAS FRESCAS,11741,36981,315,044,,,INTERNET,2020 ,Enero
POMELO,863,1545,179,002,,,INTERNET,2020 ,Enero
CHIRIMOYA,000,000,0,0,,,INTERNET,2020 ,Enero
MANGO,2251,8258,367,006,,,INTERNET,2020 ,Enero
FRUTAS IV GAMA,6140,10982,179,036,,,INTERNET,2020 ,Enero
