Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,2.19114,3.38383,154,278,,,INTERNET,2019 ,Enero
NARANJAS,1.04425,1.08500,104,107,,,INTERNET,2019 ,Enero
MANDARINAS,16277,20813,128,069,,,INTERNET,2019 ,Enero
LIMONES,7697,11393,148,029,,,INTERNET,2019 ,Enero
PLATANOS,22317,48086,215,094,,,INTERNET,2019 ,Enero
MANZANAS,21395,36278,17,098,,,INTERNET,2019 ,Enero
PERAS,12451,21041,169,045,,,INTERNET,2019 ,Enero
MELOCOTONES,208,363,174,001,,,INTERNET,2019 ,Enero
NECTARINAS,286,357,125,001,,,INTERNET,2019 ,Enero
ALBARICOQUES,2026,3629,179,004,,,INTERNET,2019 ,Enero
FRESAS/FRESON,3293,11021,335,019,,,INTERNET,2019 ,Enero
MELON,1891,3122,165,006,,,INTERNET,2019 ,Enero
SANDIA,000,000,0,0,,,INTERNET,2019 ,Enero
CIRUELAS,590,1327,225,001,,,INTERNET,2019 ,Enero
CEREZAS,000,000,0,0,,,INTERNET,2019 ,Enero
UVAS,1644,5788,352,012,,,INTERNET,2019 ,Enero
KIWI,6204,15848,255,034,,,INTERNET,2019 ,Enero
AGUACATE,4674,20995,449,036,,,INTERNET,2019 ,Enero
PIÑA,3569,4492,126,013,,,INTERNET,2019 ,Enero
OTRAS FRUTAS FRESCAS,10168,25329,249,05,,,INTERNET,2019 ,Enero
POMELO,490,880,18,002,,,INTERNET,2019 ,Enero
CHIRIMOYA,000,000,0,0,,,INTERNET,2019 ,Enero
MANGO,3703,6895,186,013,,,INTERNET,2019 ,Enero
FRUTAS IV GAMA,4314,10118,235,033,,,INTERNET,2019 ,Enero
